gwno_a,year,conflict_id,region,side_a,num_reb,gov_sup,reb_sup,gov_sup_num,reb_sup_num,gov_sup_num_log,reb_sup_num_log,deaths25,num_reb_log,bd_best,bd_low,bd_high,bd_best_log,comp,comp_log,checks,polariz,checks_log,pgm_lib,pgm_con,pgm_lib_log,pgm_con_log,frag,intracohe
2,2001,418,5,Government of United States of America,1,1,0,8,0,2.1972245773362196,0,1,0.6931471805599453,1583,1538,2032,7.367077059881012,0,0,4,0,1.6094379124341003,0,0,0,0,-1.416,0.4
2,2002,418,5,Government of United States of America,1,1,0,20,0,3.044522437723423,0,1,0.6931471805599453,878,864,1298,6.777646593635117,0,0,4,0,1.6094379124341003,0,0,0,0,-1.416,0.4
2,2003,418,5,Government of United States of America,1,1,0,15,0,2.772588722239781,0,1,0.6931471805599453,65,65,91,4.174387269895637,0,0,4,0,1.6094379124341003,0,0,0,0,-1.01,0.11
2,2004,418,5,Government of United States of America,1,1,0,15,0,2.772588722239781,0,1,0.6931471805599453,378,378,952,5.934894195619588,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11
2,2005,418,5,Government of United States of America,1,1,0,17,0,2.8903717578961645,0,1,0.6931471805599453,108,107,289,4.68213122712422,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11
2,2006,418,5,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,246,246,382,5.5053315359323625,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11
2,2007,418,5,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,174,149,225,5.159055299214529,0,0,4,0,1.6094379124341003,0,0,0,0,1.551,0.17
2,2008,418,5,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,290,285,377,5.66988092298052,0,0,4,0,1.6094379124341003,0,0,0,0,1.523,0.17
2,2009,418,5,Government of United States of America,1,1,0,8,0,2.1972245773362196,0,1,0.6931471805599453,450,416,688,6.1092475827643655,0,0,4,0,1.6094379124341003,0,0,0,0,-0.932,0.339
2,2010,418,5,Government of United States of America,1,1,0,7,0,2.0794415416798357,0,1,0.6931471805599453,313,286,891,5.746203190540153,0,0,4,0,1.6094379124341003,NA,NA,NA,NA,-0.841,0.339
2,2011,418,5,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,203,203,317,5.313205979041787,0,0,5,2,1.791759469228055,NA,NA,NA,NA,1.565,0.339
2,2012,418,5,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,225,223,313,5.41610040220442,0,0,5,2,1.791759469228055,NA,NA,NA,NA,1.482,0.339
41,1989,381,5,Government of Haiti,1,0,0,0,0,0,0,1,0.6931471805599453,48,21,57,3.871201010907891,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,0.318,-2.001
41,1990,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,0.318,-2.001
41,1991,381,5,Government of Haiti,1,0,0,0,0,0,0,1,0.6931471805599453,160,55,359,5.075173815233827,0,0,NA,NA,NA,10,2,2.3125354238472138,0.7419373447293773,1.426,-2.001
41,1992,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,6,2,1.8082887711792655,0.7419373447293773,0.556,-2.001
41,1993,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,2,1.0986122886681098,1,0,0.6931471805599453,6,2,1.8082887711792655,0.7419373447293773,0.556,-2.001
41,1994,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,10,2,2.3125354238472138,0.7419373447293773,1.301,-2.001
41,1995,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,4,NA,1.6094379124341003,0,0,0,0,1.301,-2.001
41,1996,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.301,-2.001
41,1997,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.301,-2.001
41,1998,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.301,-2.001
41,1999,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.301,-2.001
41,2000,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.301,-2.001
41,2001,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.301,-2.001
41,2002,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.301,-2.001
41,2003,381,5,Government of Haiti,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.301,-2.001
41,2004,381,5,Government of Haiti,2,0,0,0,0,0,0,1,1.0986122886681098,207,130,516,5.332718793265369,0,0,3,0,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.301,-2.001
52,1990,378,5,Government of Trinidad and Tobago,1,0,0,0,0,0,0,1,0.6931471805599453,39,32,55,3.6635616461296463,0,0,3,0,1.3862943611198906,0,0,0,0,1.004,2.002
70,1994,400,5,Government of Mexico,1,0,0,0,0,0,0,1,0.6931471805599453,145,145,445,4.976733742420574,0,0,2,0,1.0986122886681098,2,3,0.7419373447293773,1.1314021114911006,-1.265,1.653
70,1995,400,5,Government of Mexico,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,1,0.6931471805599453,2,0,1.0986122886681098,4,3,1.410986973710262,1.1314021114911006,-1.262,1.653
70,1996,400,5,Government of Mexico,1,0,0,0,0,0,0,1,0.6931471805599453,37,37,70,3.6109179126442243,20,3.044522437723423,2,0,1.0986122886681098,4,3,1.410986973710262,1.1314021114911006,-1.262,1.653
90,1975,233,5,Government of Guatemala,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,3,NA,1.3862943611198906,4,2,1.410986973710262,0.7419373447293773,-1.452,1.707
90,1976,233,5,Government of Guatemala,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,3,NA,1.3862943611198906,4,2,1.410986973710262,0.7419373447293773,-1.452,1.707
90,1977,233,5,Government of Guatemala,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,3,NA,1.3862943611198906,6,2,1.8082887711792655,0.7419373447293773,-1.452,1.707
90,1978,233,5,Government of Guatemala,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,3,NA,1.3862943611198906,6,2,1.8082887711792655,0.7419373447293773,-1.452,1.707
90,1979,233,5,Government of Guatemala,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,6,2,1.8082887711792655,0.7419373447293773,-1.452,1.707
90,1980,233,5,Government of Guatemala,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,6,2,1.8082887711792655,0.7419373447293773,-1.452,1.707
90,1981,233,5,Government of Guatemala,4,0,0,0,0,0,0,1,1.6094379124341003,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,6,2,1.8082887711792655,0.7419373447293773,-1.452,1.707
90,1982,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,8,2,2.0918640616783932,0.7419373447293773,-1.452,1.707
90,1983,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,8,2,2.0918640616783932,0.7419373447293773,1.493,1.707
90,1984,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,8,2,2.0918640616783932,0.7419373447293773,1.493,1.707
90,1985,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,8,2,2.0918640616783932,0.7419373447293773,1.623,1.707
90,1986,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,8,2,2.0918640616783932,0.7419373447293773,-1.382,0.118
90,1987,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,-1.382,0.118
90,1988,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,-1.382,0.118
90,1989,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,82,82,300,4.406719247264253,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,-1.382,0.118
90,1990,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,83,83,114,4.418840607796598,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,1.578,-0.346
90,1991,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,72,72,85,4.276666119016055,2,1.0986122886681098,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,1.578,-0.346
90,1992,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,67,67,95,4.204692619390966,0,0,3,NA,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.578,-0.346
90,1993,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,58,58,86,4.060443010546419,0,0,3,NA,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.277,-0.346
90,1994,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,37,37,39,3.6109179126442243,1,0.6931471805599453,3,NA,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.277,-0.496
90,1995,233,5,Government of Guatemala,1,0,0,0,0,0,0,1,0.6931471805599453,27,21,27,3.295836866004329,1,0.6931471805599453,3,NA,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.277,-0.496
92,1975,316,5,Government of El Salvador,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,-0.82,1.724
92,1976,316,5,Government of El Salvador,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,-0.82,1.724
92,1977,316,5,Government of El Salvador,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,-0.82,1.724
92,1978,316,5,Government of El Salvador,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,-0.82,1.724
92,1979,316,5,Government of El Salvador,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,2,0.09531017980432493,0.7419373447293773,-0.82,1.724
92,1980,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,3,2,1.1314021114911006,0.7419373447293773,-0.82,1.724
92,1981,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,3,2,1.1314021114911006,0.7419373447293773,-0.82,1.851
92,1982,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,3,2,1.1314021114911006,0.7419373447293773,-1.28,1.824
92,1983,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,3,2,1.1314021114911006,0.7419373447293773,-1.28,1.824
92,1984,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,3,2,1.1314021114911006,0.7419373447293773,-1.632,1.824
92,1985,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,3,1,1.3862943611198906,3,2,1.1314021114911006,0.7419373447293773,-1.64,1.61
92,1986,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,-1.64,1.61
92,1987,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,-1.64,1.375
92,1988,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,-1.436,1.375
92,1989,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,4925,4925,4953,8.502079553606189,0,0,3,0,1.3862943611198906,3,2,1.1314021114911006,0.7419373447293773,-1.054,1.375
92,1990,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,848,848,998,6.742880635791903,2,1.0986122886681098,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,-1.054,1.505
92,1991,316,5,Government of El Salvador,1,0,0,0,0,0,0,1,0.6931471805599453,88,88,93,4.477336814478207,3,1.3862943611198906,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,-1.41,1.505
93,1977,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,NA,0.6931471805599453,0,0,0,0,-0.498,1.732
93,1978,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,NA,0.6931471805599453,0,0,0,0,-0.553,1.732
93,1979,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,NA,0.6931471805599453,0,0,0,0,-0.507,0.705
93,1980,336,5,Government of Nicaragua,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,1,0.09531017980432493,0.09531017980432493,-1.394,0.306
93,1981,336,5,Government of Nicaragua,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,1,0.09531017980432493,0.09531017980432493,-1.394,0.306
93,1982,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,1,0.09531017980432493,0.09531017980432493,-1.394,0.306
93,1983,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,1,0.09531017980432493,0.09531017980432493,-1.394,0.306
93,1984,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,1,0,0.6931471805599453,1,1,0.09531017980432493,0.09531017980432493,-0.881,0.306
93,1985,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,1,1,0.09531017980432493,0.09531017980432493,-0.479,0.306
93,1986,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,3,0,1.3862943611198906,1,1,0.09531017980432493,0.09531017980432493,-0.479,0.306
93,1987,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,1,1,0.09531017980432493,0.09531017980432493,-0.479,0.306
93,1988,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,5,1.791759469228055,2,0,1.0986122886681098,1,1,0.09531017980432493,0.09531017980432493,-0.479,0.306
93,1989,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,526,526,533,6.26530121273771,0,0,2,0,1.0986122886681098,1,1,0.09531017980432493,0.09531017980432493,-0.479,0.306
93,1990,336,5,Government of Nicaragua,1,0,0,0,0,0,0,1,0.6931471805599453,39,39,43,3.6635616461296463,3,1.3862943611198906,2,0,1.0986122886681098,1,1,0.09531017980432493,0.09531017980432493,1.164,0.172
95,1989,367,5,Government of Panama,1,0,0,0,0,0,0,1,0.6931471805599453,77,24,233,4.343805421853684,0,0,3,0,1.3862943611198906,2,2,0.7419373447293773,0.7419373447293773,1.275,1.917
100,1975,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459
100,1976,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459
100,1977,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459
100,1978,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.741
100,1979,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.846,-1.741
100,1980,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.827,-1.741
100,1981,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.827,-1.741
100,1982,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,1.085,-1.741
100,1983,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.741
100,1984,289,5,Government of Colombia,4,0,0,0,0,0,0,1,1.6094379124341003,NA,NA,NA,NA,2,1.0986122886681098,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.933
100,1985,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.933
100,1986,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,0.883,-1.933
100,1987,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933
100,1988,289,5,Government of Colombia,4,0,0,0,0,0,0,1,1.6094379124341003,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933
100,1989,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,238,237,944,5.472270673671475,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933
100,1990,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,501,501,568,6.2166061010848646,7,2.0794415416798357,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.075,-2.543
100,1991,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,725,725,754,6.586171654854675,6,1.9459101490553132,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.252,-2.543
100,1992,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1479,1479,1503,7.2991214627108,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.528,-2.543
100,1993,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,182,182,192,5.204006687076795,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.528,-2.543
100,1994,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1123,1123,1334,7.023758954738443,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543
100,1995,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,823,823,828,6.71295620067707,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543
100,1996,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1192,1185,1229,7.083387847625295,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543
100,1997,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,560,560,676,6.327936783729195,0,0,2,0,1.0986122886681098,7,2,1.9600947840472698,0.7419373447293773,0.613,-2.543
100,1998,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,939,938,1384,6.844815479208263,1,0.6931471805599453,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,0.957,-2.968
100,1999,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1374,1353,1663,7.2254814727822945,0,0,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-2.968
100,2000,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1023,1023,1361,6.930494765951626,0,0,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-3.209
100,2001,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1072,1072,1343,6.977281341630747,2,1.0986122886681098,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-3.209
100,2002,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,2263,2211,2717,7.724446645633537,0,0,5,2,1.791759469228055,3,2,1.1314021114911006,0.7419373447293773,1.002,-3.209
100,2003,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,730,705,750,6.593044534142437,0,0,4,NA,1.6094379124341003,3,2,1.1314021114911006,0.7419373447293773,1.149,-1.99
100,2004,289,5,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,1234,1210,1286,7.1180162044653335,0,0,4,NA,1.6094379124341003,3,2,1.1314021114911006,0.7419373447293773,0.609,-1.824
100,2005,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1389,1389,1455,7.236339342754344,0,0,4,NA,1.6094379124341003,2,2,0.7419373447293773,0.7419373447293773,0.609,-1.142
100,2006,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,502,502,514,6.218600119691729,0,0,4,NA,1.6094379124341003,2,2,0.7419373447293773,0.7419373447293773,0.609,-0.671
100,2007,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,316,316,323,5.755742213586912,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.573
100,2008,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,244,240,253,5.497168225293202,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.573
100,2009,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,377,377,421,5.932245187448011,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.331
100,2010,289,5,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,419,419,425,6.037870919922137,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.331
100,2011,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,202,202,208,5.308267697401205,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.331
100,2012,289,5,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,211,211,310,5.351858133476067,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.437
101,1975,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925
101,1976,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925
101,1977,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925
101,1978,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.312,0.925
101,1979,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925
101,1980,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925
101,1981,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925
101,1982,277,5,Government of Venezuela,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925
101,1983,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-1.239,0.925
101,1984,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925
101,1985,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925
101,1986,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925
101,1987,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925
101,1988,277,5,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925
