gwno_a,year,side_a,num_reb,gov_sup,reb_sup,gov_sup_num,reb_sup_num,gov_sup_num_log,reb_sup_num_log,deaths25,num_reb_log,bd_best,bd_best_log,comp,comp_log,checks,polariz,checks_log,pgm_lib,pgm_con,pgm_lib_log,pgm_con_log,frag,intracohe,dur
100,1975,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459,12
100,1976,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459,13
100,1977,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.459,14
100,1978,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.781,-1.741,15
100,1979,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.846,-1.741,16
100,1980,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,2,2,0.7419373447293773,0.7419373447293773,0.827,-1.741,17
100,1981,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.827,-1.741,18
100,1982,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,1.085,-1.741,19
100,1983,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.741,20
100,1984,Government of Colombia,4,0,0,0,0,0,0,1,1.6094379124341003,NA,NA,2,1.0986122886681098,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.933,21
100,1985,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,1.217,-1.933,22
100,1986,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,0,0,4,0,1.6094379124341003,4,2,1.410986973710262,0.7419373447293773,0.883,-1.933,23
100,1987,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933,24
100,1988,Government of Colombia,4,0,0,0,0,0,0,1,1.6094379124341003,NA,NA,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933,25
100,1989,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,238,5.472270673671475,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.05,-1.933,26
100,1990,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,501,6.2166061010848646,7,2.0794415416798357,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,-0.075,-2.543,27
100,1991,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,725,6.586171654854675,6,1.9459101490553132,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.252,-2.543,28
100,1992,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1479,7.2991214627108,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.528,-2.543,29
100,1993,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,182,5.204006687076795,0,0,2,0,1.0986122886681098,4,2,1.410986973710262,0.7419373447293773,0.528,-2.543,30
100,1994,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1123,7.023758954738443,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543,31
100,1995,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,823,6.71295620067707,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543,32
100,1996,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1192,7.083387847625295,0,0,2,0,1.0986122886681098,5,2,1.62924053973028,0.7419373447293773,0.613,-2.543,33
100,1997,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,560,6.327936783729195,0,0,2,0,1.0986122886681098,7,2,1.9600947840472698,0.7419373447293773,0.613,-2.543,34
100,1998,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,939,6.844815479208263,1,0.6931471805599453,2,0,1.0986122886681098,3,2,1.1314021114911006,0.7419373447293773,0.957,-2.968,35
100,1999,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1374,7.2254814727822945,0,0,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-2.968,36
100,2000,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1023,6.930494765951626,0,0,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-3.209,37
100,2001,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1072,6.977281341630747,2,1.0986122886681098,5,2,1.791759469228055,2,2,0.7419373447293773,0.7419373447293773,1.303,-3.209,38
100,2002,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,2263,7.724446645633537,0,0,5,2,1.791759469228055,3,2,1.1314021114911006,0.7419373447293773,1.002,-3.209,39
100,2003,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,730,6.593044534142437,0,0,4,NA,1.6094379124341003,3,2,1.1314021114911006,0.7419373447293773,1.149,-1.99,40
100,2004,Government of Colombia,3,0,0,0,0,0,0,1,1.3862943611198906,1234,7.1180162044653335,0,0,4,NA,1.6094379124341003,3,2,1.1314021114911006,0.7419373447293773,0.609,-1.824,41
100,2005,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,1389,7.236339342754344,0,0,4,NA,1.6094379124341003,2,2,0.7419373447293773,0.7419373447293773,0.609,-1.142,42
100,2006,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,502,6.218600119691729,0,0,4,NA,1.6094379124341003,2,2,0.7419373447293773,0.7419373447293773,0.609,-0.671,43
100,2007,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,316,5.755742213586912,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.573,44
100,2008,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,244,5.497168225293202,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.573,45
100,2009,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,377,5.932245187448011,0,0,4,NA,1.6094379124341003,0,0,0,0,0.619,-0.331,46
100,2010,Government of Colombia,2,0,0,0,0,0,0,1,1.0986122886681098,419,6.037870919922137,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.331,47
100,2011,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,202,5.308267697401205,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.331,48
100,2012,Government of Colombia,1,0,0,0,0,0,0,1,0.6931471805599453,211,5.351858133476067,0,0,4,NA,1.6094379124341003,NA,NA,NA,NA,0.607,-0.437,49
101,1975,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925,14
101,1976,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925,15
101,1977,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.609,0.925,16
101,1978,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.312,0.925,17
101,1979,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925,18
101,1980,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925,19
101,1981,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925,20
101,1982,Government of Venezuela,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-0.896,0.925,21
101,1983,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,NA,1.791759469228055,0,0,0,0,-1.239,0.925,22
101,1984,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925,23
101,1985,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925,24
101,1986,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925,25
101,1987,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925,26
101,1988,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,-1.485,0.925,27
101,1989,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,-1.592,0.924,28
101,1990,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,-1.592,0.924,29
101,1991,Government of Venezuela,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,-1.592,0.924,30
101,1992,Government of Venezuela,1,0,0,0,0,0,0,1,0.6931471805599453,144,4.969813299576001,0,0,5,2,1.791759469228055,0,0,0,0,-1.404,0.924,31
115,1987,Government of Suriname,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,0.879,2.058,1
135,1975,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.05,11
135,1976,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.05,12
135,1977,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.05,13
135,1978,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.05,14
135,1979,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.05,15
135,1980,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,0,0,0,0,1.395,0.053,16
135,1981,Government of Peru,2,0,0,0,0,0,0,0,1.0986122886681098,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,1.395,0.053,17
135,1982,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,1.395,0.053,18
135,1983,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,2,0.09531017980432493,0.7419373447293773,1.395,0.053,19
135,1984,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,2,0.09531017980432493,0.7419373447293773,1.395,0.053,20
135,1985,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,2,0.09531017980432493,0.7419373447293773,1.179,0.053,21
135,1986,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,2,0.09531017980432493,0.7419373447293773,1.179,0.053,22
135,1987,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,2,0.09531017980432493,0.7419373447293773,1.179,0.053,23
135,1988,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,5,2,1.62924053973028,0.7419373447293773,1.179,0.053,24
135,1989,Government of Peru,2,0,0,0,0,0,0,1,1.0986122886681098,1827,7.510430556378006,0,0,4,0,1.6094379124341003,5,2,1.62924053973028,0.7419373447293773,1.179,0.053,25
135,1990,Government of Peru,2,0,0,0,0,0,0,1,1.0986122886681098,1099,7.002155954403621,0,0,4,0,1.6094379124341003,5,2,1.62924053973028,0.7419373447293773,-1.347,0.053,26
135,1991,Government of Peru,2,0,0,0,0,0,0,1,1.0986122886681098,1138,7.037027614686276,0,0,4,2,1.6094379124341003,3,2,1.1314021114911006,0.7419373447293773,-1.347,0.053,27
135,1992,Government of Peru,2,0,0,0,0,0,0,1,1.0986122886681098,1036,6.943122422819428,0,0,3,2,1.3862943611198906,3,2,1.1314021114911006,0.7419373447293773,0.547,0.053,28
135,1993,Government of Peru,2,0,0,0,0,0,0,1,1.0986122886681098,672,6.5102583405231496,0,0,NA,0,NA,3,2,1.1314021114911006,0.7419373447293773,0.01,-0.8,29
135,1994,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,253,5.53338948872752,0,0,NA,0,NA,3,2,1.1314021114911006,0.7419373447293773,0.01,-0.8,30
135,1995,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,178,5.181783550292085,0,0,NA,0,NA,1,2,0.09531017980432493,0.7419373447293773,0.01,-0.8,31
135,1996,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,80,4.382026634673881,0,0,2,0,1.0986122886681098,1,2,0.09531017980432493,0.7419373447293773,0.01,-0.8,32
135,1997,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,93,4.532599493153256,0,0,2,0,1.0986122886681098,1,2,0.09531017980432493,0.7419373447293773,0.01,-0.8,33
135,1998,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,25,3.2188758248682006,0,0,2,0,1.0986122886681098,1,2,0.09531017980432493,0.7419373447293773,0.01,-0.8,34
135,1999,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,75,4.31748811353631,0,0,2,0,1.0986122886681098,1,2,0.09531017980432493,0.7419373447293773,0.01,-0.8,35
135,2000,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,2,0,1.0986122886681098,0,0,0,0,0.01,-1.622,36
135,2001,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,1.356,-1.244,37
135,2002,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,1.356,-1.244,38
135,2003,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,1.356,-1.244,39
135,2004,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,1.356,-1.244,40
135,2005,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,1.356,-1.244,41
135,2006,Government of Peru,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,1,1.6094379124341003,0,0,0,0,0.519,-1.194,42
135,2007,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,32,3.4657359027997265,0,0,4,0,1.6094379124341003,0,0,0,0,0.481,-0.92,43
135,2008,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,40,3.6888794541139363,0,0,4,0,1.6094379124341003,0,0,0,0,0.526,-0.92,44
135,2009,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,50,3.912023005428146,0,0,4,0,1.6094379124341003,0,0,0,0,0.526,-0.92,45
135,2010,Government of Peru,1,0,0,0,0,0,0,1,0.6931471805599453,28,3.332204510175204,0,0,4,0,1.6094379124341003,NA,NA,NA,NA,0.506,-0.917,46
150,1975,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,29
150,1976,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,30
150,1977,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,31
150,1978,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,32
150,1979,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,33
150,1980,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,34
150,1981,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,35
150,1982,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,36
150,1983,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,37
150,1984,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,38
150,1985,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,39
150,1986,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,4,0.7419373447293773,1.410986973710262,-0.157,0.782,40
150,1987,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,-0.157,0.782,41
150,1988,Government of Paraguay,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,-0.157,0.782,42
150,1989,Government of Paraguay,1,0,0,0,0,0,0,1,0.6931471805599453,150,5.0106352940962555,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,-0.516,0.366,43
160,1975,Government of Argentina,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,NA,NA,NA,0,0,0,0,1.039,1.014,21
160,1976,Government of Argentina,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,NA,NA,NA,2,2,0.7419373447293773,0.7419373447293773,1.039,1.014,22
160,1977,Government of Argentina,2,0,0,0,0,0,0,1,1.0986122886681098,NA,NA,0,0,1,0,0.6931471805599453,2,2,0.7419373447293773,0.7419373447293773,NA,NA,23
2,1975,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,NA,NA,NA,0,0,0,0,1.378,-0.866,26
2,1976,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,NA,NA,NA,0,0,0,0,1.378,-0.866,27
2,1977,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,-0.564,-0.866,28
2,1978,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,-0.302,-0.866,29
2,1979,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,-0.302,-0.866,30
2,1980,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,2,1,0.7419373447293773,0.09531017980432493,-0.333,-0.629,31
2,1981,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.449,-0.629,32
2,1982,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.629,33
2,1983,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.629,34
2,1984,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.629,35
2,1985,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.608,36
2,1986,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.384,37
2,1987,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.384,38
2,1988,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.38,39
2,1989,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.38,40
2,1990,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.089,41
2,1991,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,-0.089,42
2,1992,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.387,0.123,43
2,1993,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,-0.561,0.302,44
2,1994,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,0,0,0,0,-0.311,0.302,45
2,1995,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,-1.643,0.302,46
2,1996,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.385,0.302,47
2,1997,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.385,0.302,48
2,1998,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.385,0.302,49
2,1999,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.385,0.302,50
2,2000,Government of United States of America,1,0,0,0,0,0,0,0,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,0,0,0,0,1.629,0.298,51
2,2001,Government of United States of America,1,1,0,8,0,2.1972245773362196,0,1,0.6931471805599453,1583,7.367077059881012,0,0,4,0,1.6094379124341003,0,0,0,0,-1.416,0.4,52
2,2002,Government of United States of America,1,1,0,20,0,3.044522437723423,0,1,0.6931471805599453,878,6.777646593635117,0,0,4,0,1.6094379124341003,0,0,0,0,-1.416,0.4,53
2,2003,Government of United States of America,1,1,0,15,0,2.772588722239781,0,1,0.6931471805599453,65,4.174387269895637,0,0,4,0,1.6094379124341003,0,0,0,0,-1.01,0.11,54
2,2004,Government of United States of America,1,1,0,15,0,2.772588722239781,0,1,0.6931471805599453,378,5.934894195619588,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11,55
2,2005,Government of United States of America,1,1,0,17,0,2.8903717578961645,0,1,0.6931471805599453,108,4.68213122712422,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11,56
2,2006,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,246,5.5053315359323625,0,0,4,0,1.6094379124341003,0,0,0,0,-1.147,0.11,57
2,2007,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,174,5.159055299214529,0,0,4,0,1.6094379124341003,0,0,0,0,1.551,0.17,58
2,2008,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,290,5.66988092298052,0,0,4,0,1.6094379124341003,0,0,0,0,1.523,0.17,59
2,2009,Government of United States of America,1,1,0,8,0,2.1972245773362196,0,1,0.6931471805599453,450,6.1092475827643655,0,0,4,0,1.6094379124341003,0,0,0,0,-0.932,0.339,60
2,2010,Government of United States of America,1,1,0,7,0,2.0794415416798357,0,1,0.6931471805599453,313,5.746203190540153,0,0,4,0,1.6094379124341003,NA,NA,NA,NA,-0.841,0.339,61
2,2011,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,203,5.313205979041787,0,0,5,2,1.791759469228055,NA,NA,NA,NA,1.565,0.339,62
2,2012,Government of United States of America,1,1,0,4,0,1.6094379124341003,0,1,0.6931471805599453,225,5.41610040220442,0,0,5,2,1.791759469228055,NA,NA,NA,NA,1.482,0.339,63
200,1975,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,1,0.09531017980432493,0.09531017980432493,-0.452,1.043,30
200,1976,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,1,0.09531017980432493,0.09531017980432493,-0.452,0.592,31
200,1977,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,1,1,0.09531017980432493,0.09531017980432493,-1.14,0.592,32
200,1978,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,1,2,0.09531017980432493,0.7419373447293773,-1.153,0.592,33
200,1979,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,5,2,1.791759469228055,1,1,0.09531017980432493,0.09531017980432493,-0.495,0.592,34
200,1980,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,1,0.09531017980432493,0.09531017980432493,-0.495,0.592,35
200,1981,Government of United Kingdom,1,0,0,0,0,0,0,1,0.6931471805599453,NA,NA,0,0,4,0,1.6094379124341003,1,1,0.09531017980432493,0.09531017980432493,-0.495,0.592,36
